model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,2,False,15.0,0.05,0.164000004529953,6.043956043956044,13.200000000000001
B30,2,False,15.0,0.075,0.020000001415610313,0.847457627118644,4.3999999999999995
B30,2,False,15.0,0.1,0.004000000189989805,0.0,1.2
B30,2,False,15.0,0.125,0.0,0.0,0.4
B30,2,False,20.0,0.0,0.9720000624656677,0.0,3.5999999999999996
B30,2,False,20.0,0.025,0.5560000538825989,27.27272727272727,20.0
B30,2,False,20.0,0.05,0.1720000058412552,5.357142857142857,18.0
B30,2,False,20.0,0.075,0.03200000151991844,0.8583690987124464,5.2
B30,2,False,20.0,0.1,0.004000000189989805,0.0,3.5999999999999996
B30,2,False,20.0,0.125,0.0,0.0,1.6
B30,2,False,25.0,0.0,0.9440000653266907,0.0,5.2
B30,2,False,25.0,0.025,0.5240000486373901,25.0,25.6
B30,2,False,25.0,0.05,0.15600000321865082,8.536585365853659,19.2
B30,2,False,25.0,0.075,0.036000002175569534,3.070175438596491,7.6
B30,2,False,25.0,0.1,0.004000000189989805,0.4132231404958678,3.2
B30,2,False,25.0,0.125,0.0,0.0,2.4
B30,2,False,30.0,0.0,0.9240000247955322,0.0,7.6
B30,2,False,30.0,0.025,0.48000001907348633,23.728813559322035,30.0
B30,2,False,30.0,0.05,0.15200001001358032,12.337662337662337,22.8
B30,2,False,30.0,0.075,0.024000000208616257,2.28310502283105,9.6
B30,2,False,30.0,0.1,0.012000000104308128,0.41841004184100417,4.3999999999999995
B30,2,False,30.0,0.125,0.004000000189989805,0.40816326530612246,2.0
B30,2,False,40.0,0.0,0.8680000305175781,0.0,12.0
B30,2,False,40.0,0.025,0.4480000138282776,21.27659574468085,37.6
B30,2,False,40.0,0.05,0.14000000059604645,12.23021582733813,29.2
B30,2,False,40.0,0.075,0.04000000283122063,3.3653846153846154,14.799999999999999
B30,2,False,40.0,0.1,0.01600000075995922,1.2605042016806722,4.3999999999999995
B30,2,False,40.0,0.125,0.012000000104308128,0.823045267489712,2.8000000000000003
B30,2,False,50.0,0.0,0.8320000171661377,0.0,15.6
B30,2,False,50.0,0.025,0.4280000329017639,19.51219512195122,41.199999999999996
B30,2,False,50.0,0.05,0.12800000607967377,12.977099236641221,31.6
B30,2,False,50.0,0.075,0.04000000283122063,3.9408866995073892,16.400000000000002
B30,2,False,50.0,0.1,0.01600000075995922,1.702127659574468,6.0
B30,2,False,50.0,0.125,0.00800000037997961,0.819672131147541,2.4
B30,3,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,3,False,0.0,0.025,0.5400000214576721,0.0,0.0
B30,3,False,0.0,0.05,0.09600000083446503,0.0,0.0
B30,3,False,0.0,0.075,0.004000000189989805,0.0,0.0
B30,3,False,0.0,0.1,0.0,0.0,0.0
B30,3,False,0.0,0.125,0.0,0.0,0.0
B30,3,False,10.0,0.0,0.9880000352859497,0.0,0.8
B30,3,False,10.0,0.025,0.6320000290870667,19.0,4.0
B30,3,False,10.0,0.05,0.14800000190734863,6.341463414634147,7.6
B30,3,False,10.0,0.075,0.00800000037997961,0.823045267489712,2.8000000000000003
B30,3,False,10.0,0.1,0.0,0.0,2.0
B30,3,False,10.0,0.125,0.004000000189989805,0.0,1.2
B30,3,False,15.0,0.0,0.984000027179718,0.0,1.2
B30,3,False,15.0,0.025,0.6160000562667847,24.137931034482758,11.600000000000001
B30,3,False,15.0,0.05,0.15200001001358032,5.263157894736842,12.0
B30,3,False,15.0,0.075,0.012000000104308128,0.851063829787234,5.6000000000000005
B30,3,False,15.0,0.1,0.0,0.0,1.2
B30,3,False,15.0,0.125,0.0,0.0,2.0
B30,3,False,20.0,0.0,0.9800000190734863,0.0,1.6
B30,3,False,20.0,0.025,0.5680000185966492,25.352112676056336,18.4
B30,3,False,20.0,0.05,0.1600000113248825,5.813953488372093,16.400000000000002
B30,3,False,20.0,0.075,0.03200000151991844,0.8888888888888888,7.6
B30,3,False,20.0,0.1,0.004000000189989805,0.4098360655737705,2.0
B30,3,False,20.0,0.125,0.0,0.0,2.4
B30,3,False,25.0,0.0,0.9640000462532043,0.0,3.5999999999999996
B30,3,False,25.0,0.025,0.5160000324249268,23.52941176470588,24.4
B30,3,False,25.0,0.05,0.15200001001358032,7.83132530120482,18.8
B30,3,False,25.0,0.075,0.03200000151991844,2.272727272727273,9.6
B30,3,False,25.0,0.1,0.0,0.0,3.5999999999999996
B30,3,False,25.0,0.125,0.0,0.0,2.4
B30,3,False,30.0,0.0,0.9480000734329224,0.0,4.3999999999999995
B30,3,False,30.0,0.025,0.484000027179718,27.419354838709676,27.6
B30,3,False,30.0,0.05,0.15200001001358032,7.59493670886076,20.8
B30,3,False,30.0,0.075,0.024000000208616257,2.2123893805309733,8.0
B30,3,False,30.0,0.1,0.004000000189989805,0.823045267489712,2.8000000000000003
B30,3,False,30.0,0.125,0.004000000189989805,0.0,2.8000000000000003
B30,3,False,40.0,0.0,0.9120000600814819,0.0,8.0
B30,3,False,40.0,0.025,0.46400001645088196,26.31578947368421,33.2
B30,3,False,40.0,0.05,0.14400000870227814,11.11111111111111,26.8
B30,3,False,40.0,0.075,0.04400000348687172,4.694835680751173,13.200000000000001
B30,3,False,40.0,0.1,0.020000001415610313,1.282051282051282,6.0
B30,3,False,40.0,0.125,0.004000000189989805,0.0,3.5999999999999996
B30,3,False,50.0,0.0,0.8760000467300415,0.0,11.200000000000001
B30,3,False,50.0,0.025,0.42000001668930054,22.916666666666664,39.2
B30,3,False,50.0,0.05,0.12000000476837158,11.11111111111111,32.800000000000004
