model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,False,15.0,0.075,0.20000000298023224,23.694779116465863,0.0
B30,3,False,15.0,0.1,0.08800000697374344,12.8,0.0
B30,3,False,15.0,0.125,0.04800000041723251,4.3999999999999995,0.0
B30,3,False,20.0,0.0,0.9720000624656677,0.0,2.0
B30,3,False,20.0,0.025,0.812000036239624,62.5,1.6
B30,3,False,20.0,0.05,0.5320000052452087,56.30630630630631,2.4
B30,3,False,20.0,0.075,0.3360000252723694,38.152610441767074,0.0
B30,3,False,20.0,0.1,0.18800000846385956,26.400000000000002,0.0
B30,3,False,20.0,0.125,0.10400000214576721,16.8,0.0
B30,3,False,25.0,0.0,0.9600000381469727,0.0,4.0
B30,3,False,25.0,0.025,0.812000036239624,66.66666666666666,2.4
B30,3,False,25.0,0.05,0.5879999995231628,62.89592760180995,2.0
B30,3,False,25.0,0.075,0.3880000114440918,45.2,0.0
B30,3,False,25.0,0.1,0.2880000174045563,36.4,0.0
B30,3,False,25.0,0.125,0.18400001525878906,26.400000000000002,0.0
B30,3,False,30.0,0.0,0.9480000734329224,0.0,5.2
B30,3,False,30.0,0.025,0.796000063419342,65.51724137931035,2.8000000000000003
B30,3,False,30.0,0.05,0.6080000400543213,66.3677130044843,1.6
B30,3,False,30.0,0.075,0.492000013589859,54.83870967741935,0.4
B30,3,False,30.0,0.1,0.3440000116825104,40.0,0.0
B30,3,False,30.0,0.125,0.24000000953674316,29.599999999999998,0.0
B30,3,False,40.0,0.0,0.9280000329017639,0.0,6.4
B30,3,False,40.0,0.025,0.800000011920929,67.85714285714286,4.3999999999999995
B30,3,False,40.0,0.05,0.6640000343322754,68.77828054298642,1.6
B30,3,False,40.0,0.075,0.5440000295639038,61.84738955823293,0.4
B30,3,False,40.0,0.1,0.46000000834465027,52.0,0.0
B30,3,False,40.0,0.125,0.35200002789497375,42.4,0.0
B30,3,False,50.0,0.0,0.9080000519752502,0.0,9.6
B30,3,False,50.0,0.025,0.784000039100647,67.54385964912281,5.6000000000000005
B30,3,False,50.0,0.05,0.6720000505447388,71.74887892376681,2.8000000000000003
B30,3,False,50.0,0.075,0.6000000238418579,66.26506024096386,0.4
B30,3,False,50.0,0.1,0.527999997138977,56.8,0.0
B30,3,False,50.0,0.125,0.4520000219345093,51.6,0.0
B30,2,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,2,False,0.0,0.025,0.5440000295639038,0.0,0.0
B30,2,False,0.0,0.05,0.10400000214576721,0.0,0.0
B30,2,False,0.0,0.075,0.004000000189989805,0.0,0.0
B30,2,False,0.0,0.1,0.0,0.0,0.0
B30,2,False,0.0,0.125,0.0,0.0,0.0
B30,2,False,10.0,0.0,0.984000027179718,0.0,0.8
B30,2,False,10.0,0.025,0.7560000419616699,52.21238938053098,0.4
B30,2,False,10.0,0.05,0.36000001430511475,28.18181818181818,0.8
B30,2,False,10.0,0.075,0.07600000500679016,8.835341365461847,0.0
B30,2,False,10.0,0.1,0.024000000208616257,2.4,0.0
B30,2,False,10.0,0.125,0.0,0.0,0.0
B30,2,False,15.0,0.0,0.9760000705718994,0.0,2.4
B30,2,False,15.0,0.025,0.8040000200271606,63.1578947368421,1.2
B30,2,False,15.0,0.05,0.4240000247955322,43.24324324324324,2.0
B30,2,False,15.0,0.075,0.18800000846385956,25.301204819277107,0.0
B30,2,False,15.0,0.1,0.04400000348687172,6.0,0.0
B30,2,False,15.0,0.125,0.020000001415610313,2.4,0.0
B30,2,False,20.0,0.0,0.968000054359436,0.0,3.2
B30,2,False,20.0,0.025,0.8080000281333923,63.96396396396396,1.6
B30,2,False,20.0,0.05,0.5040000081062317,54.666666666666664,1.6
B30,2,False,20.0,0.075,0.23600001633167267,29.03225806451613,0.0
B30,2,False,20.0,0.1,0.14000000059604645,16.400000000000002,0.0
B30,2,False,20.0,0.125,0.08800000697374344,9.2,0.0
B30,2,False,25.0,0.0,0.956000030040741,0.0,4.3999999999999995
B30,2,False,25.0,0.025,0.8160000443458557,62.5,3.2
B30,2,False,25.0,0.05,0.5480000376701355,62.11453744493392,2.0
B30,2,False,25.0,0.075,0.3440000116825104,40.725806451612904,0.0
B30,2,False,25.0,0.1,0.2120000123977661,25.2,0.0
B30,2,False,25.0,0.125,0.11600000411272049,16.400000000000002,0.0
B30,2,False,30.0,0.0,0.9480000734329224,0.0,6.0
B30,2,False,30.0,0.025,0.8040000200271606,65.51724137931035,2.4
B30,2,False,30.0,0.05,0.5879999995231628,64.84018264840182,1.6
B30,2,False,30.0,0.075,0.4440000355243683,50.0,0.0
B30,2,False,30.0,0.1,0.23600001633167267,32.4,0.0
B30,2,False,30.0,0.125,0.18800000846385956,22.400000000000002,0.0
B30,2,False,40.0,0.0,0.9120000600814819,0.0,9.2
B30,2,False,40.0,0.025,0.8040000200271606,67.82608695652173,5.6000000000000005
B30,2,False,40.0,0.05,0.6600000262260437,70.08928571428571,1.6
B30,2,False,40.0,0.075,0.492000013589859,56.39999999999999,0.0
B30,2,False,40.0,0.1,0.36400002241134644,44.800000000000004,0.0
B30,2,False,40.0,0.125,0.2720000147819519,35.199999999999996,0.0
B30,2,False,50.0,0.0,0.8920000195503235,0.0,13.200000000000001
B30,2,False,50.0,0.025,0.800000011920929,68.37606837606837,4.8
B30,2,False,50.0,0.05,0.6760000586509705,71.49321266968326,2.8000000000000003
B30,2,False,50.0,0.075,0.5480000376701355,65.46184738955823,0.4
B30,2,False,50.0,0.1,0.4880000352859497,54.800000000000004,0.0
B30,2,False,50.0,0.125,0.3720000088214874,45.2,0.0
B30,3,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,3,False,0.0,0.025,0.5640000104904175,0.0,0.0
B30,3,False,0.0,0.05,0.10400000214576721,0.0,0.0
B30,3,False,0.0,0.075,0.0,0.0,0.0
B30,3,False,0.0,0.1,0.0,0.0,0.0
B30,3,False,0.0,0.125,0.0,0.0,0.0
B30,3,False,10.0,0.0,0.9880000352859497,0.0,0.4
B30,3,False,10.0,0.025,0.7400000095367432,52.58620689655172,1.6
B30,3,False,10.0,0.05,0.3840000033378601,31.363636363636367,1.6
B30,3,False,10.0,0.075,0.10400000214576721,14.056224899598394,0.0
B30,3,False,10.0,0.1,0.024000000208616257,4.0,0.0
B30,3,False,10.0,0.125,0.004000000189989805,0.8,0.0
B30,3,False,15.0,0.0,0.9760000705718994,0.0,1.6
B30,3,False,15.0,0.025,0.784000039100647,62.5,1.6
B30,3,False,15.0,0.05,0.47200003266334534,46.60633484162896,2.4
